[2023-02-16 11:52:44] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-16 11:52:44] Command line arguments:
- args.data_root          : ./data/
- args.data_name          : CIFAR10_x32
- args.data_augmentation  : standard
- args.data_proportional  : 1.0
- args.model_depth        : 20
- args.model_width        : 4
- args.model_style        : BN-ReLU
- args.optim_bs           : 256
- args.optim_ne           : 200
- args.optim_lr           : 3.0
- args.optim_b1           : 0.7
- args.optim_b2           : 0.999
- args.optim_eps          : 0.1
- args.optim_weight_decay : 0.003
- args.rho                : 0.01
- args.num_data_factor    : 1.0
- args.save               : /home/giung/giung2-dev/projects/sam/save/CIFAR10_x32/R20x4-BN-ReLU/BayesSAM/bs-0256_ne-0200_lr-3.00_b1-0.700_b2-0.999_wd-0.0030_eps-1e-1_rho-0.0100_factor-1.0_fp32/42
- args.seed               : 42
- args.precision          : fp32

[2023-02-16 11:52:49] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-16 11:53:59] [Epoch     1/  200] trn/loss 1.943e+00, trn/lr 3.000e+00, trn/scale 9.324e-01, val/acc 4.357e-01, val/nll 1.578e+00 (best_acc: 0.000e+00 -> 4.357e-01, test_acc: 4.314e-01, test_nll: 1.572e+00)
[2023-02-16 11:54:09] [Epoch     2/  200] trn/loss 1.297e+00, trn/lr 3.000e+00, trn/scale 8.098e-01, val/acc 4.671e-01, val/nll 1.518e+00 (best_acc: 4.357e-01 -> 4.671e-01, test_acc: 4.553e-01, test_nll: 1.530e+00)
[2023-02-16 11:54:18] [Epoch     3/  200] trn/loss 1.056e+00, trn/lr 2.999e+00, trn/scale 7.053e-01, val/acc 5.142e-01, val/nll 1.407e+00 (best_acc: 4.671e-01 -> 5.142e-01, test_acc: 5.118e-01, test_nll: 1.411e+00)
[2023-02-16 11:54:26] [Epoch     4/  200] trn/loss 1.001e+00, trn/lr 2.998e+00, trn/scale 6.163e-01, val/acc 4.418e-01, val/nll 1.715e+00
[2023-02-16 11:56:46] [Epoch    21/  200] trn/loss 3.556e+00, trn/lr 2.923e+00, trn/scale 1.368e-01, val/acc 9.281e-02, val/nll 2.337e+00
[2023-02-16 11:56:54] [Epoch    22/  200] trn/loss 2.305e+00, trn/lr 2.915e+00, trn/scale 1.318e-01, val/acc 9.978e-02, val/nll 2.771e+00
[2023-02-16 11:57:02] [Epoch    23/  200] trn/loss 2.403e+00, trn/lr 2.907e+00, trn/scale 1.276e-01, val/acc 9.281e-02, val/nll 2.326e+00
[2023-02-16 11:57:11] [Epoch    24/  200] trn/loss 2.316e+00, trn/lr 2.899e+00, trn/scale 1.239e-01, val/acc 9.281e-02, val/nll 2.337e+00
[2023-02-16 11:57:19] [Epoch    25/  200] trn/loss 2.320e+00, trn/lr 2.890e+00, trn/scale 1.208e-01, val/acc 1.044e-01, val/nll 2.308e+00
[2023-02-16 11:57:27] [Epoch    26/  200] trn/loss 2.321e+00, trn/lr 2.881e+00, trn/scale 1.182e-01, val/acc 9.823e-02, val/nll 2.314e+00
[2023-02-16 11:57:35] [Epoch    27/  200] trn/loss 2.319e+00, trn/lr 2.872e+00, trn/scale 1.159e-01, val/acc 9.281e-02, val/nll 2.322e+00
[2023-02-16 11:57:43] [Epoch    28/  200] trn/loss 2.320e+00, trn/lr 2.862e+00, trn/scale 1.140e-01, val/acc 1.081e-01, val/nll 2.311e+00
[2023-02-16 11:57:51] [Epoch    29/  200] trn/loss 2.319e+00, trn/lr 2.852e+00, trn/scale 1.124e-01, val/acc 9.978e-02, val/nll 2.324e+00
[2023-02-16 11:58:00] [Epoch    30/  200] trn/loss 2.319e+00, trn/lr 2.842e+00, trn/scale 1.110e-01, val/acc 9.281e-02, val/nll 2.330e+00
[2023-02-16 11:58:08] [Epoch    31/  200] trn/loss 2.319e+00, trn/lr 2.831e+00, trn/scale 1.098e-01, val/acc 9.823e-02, val/nll 2.323e+00
[2023-02-16 11:58:16] [Epoch    32/  200] trn/loss 2.320e+00, trn/lr 2.820e+00, trn/scale 1.088e-01, val/acc 9.823e-02, val/nll 2.328e+00
[2023-02-16 11:58:24] [Epoch    33/  200] trn/loss 2.320e+00, trn/lr 2.809e+00, trn/scale 1.080e-01, val/acc 9.856e-02, val/nll 2.311e+00
[2023-02-16 11:58:32] [Epoch    34/  200] trn/loss 2.322e+00, trn/lr 2.797e+00, trn/scale 1.072e-01, val/acc 9.823e-02, val/nll 2.308e+00
[2023-02-16 11:58:41] [Epoch    35/  200] trn/loss 2.320e+00, trn/lr 2.785e+00, trn/scale 1.066e-01, val/acc 9.823e-02, val/nll 2.330e+00
[2023-02-16 11:58:49] [Epoch    36/  200] trn/loss 2.321e+00, trn/lr 2.773e+00, trn/scale 1.061e-01, val/acc 1.044e-01, val/nll 2.320e+00
[2023-02-16 11:58:57] [Epoch    37/  200] trn/loss 2.320e+00, trn/lr 2.760e+00, trn/scale 1.056e-01, val/acc 9.945e-02, val/nll 2.335e+00
[2023-02-16 11:59:05] [Epoch    38/  200] trn/loss 2.322e+00, trn/lr 2.747e+00, trn/scale 1.052e-01, val/acc 1.007e-01, val/nll 2.309e+00
[2023-02-16 11:59:13] [Epoch    39/  200] trn/loss 2.319e+00, trn/lr 2.734e+00, trn/scale 1.049e-01, val/acc 1.007e-01, val/nll 2.312e+00
[2023-02-16 11:59:22] [Epoch    40/  200] trn/loss 2.319e+00, trn/lr 2.720e+00, trn/scale 1.046e-01, val/acc 9.945e-02, val/nll 2.317e+00
[2023-02-16 11:59:30] [Epoch    41/  200] trn/loss 2.320e+00, trn/lr 2.707e+00, trn/scale 1.044e-01, val/acc 9.281e-02, val/nll 2.312e+00
[2023-02-16 11:59:38] [Epoch    42/  200] trn/loss 2.320e+00, trn/lr 2.692e+00, trn/scale 1.042e-01, val/acc 9.281e-02, val/nll 2.324e+00
[2023-02-16 11:59:46] [Epoch    43/  200] trn/loss 2.321e+00, trn/lr 2.678e+00, trn/scale 1.040e-01, val/acc 9.978e-02, val/nll 2.316e+00
[2023-02-16 11:59:54] [Epoch    44/  200] trn/loss 2.321e+00, trn/lr 2.663e+00, trn/scale 1.039e-01, val/acc 9.978e-02, val/nll 2.312e+00
[2023-02-16 12:00:03] [Epoch    45/  200] trn/loss 2.321e+00, trn/lr 2.648e+00, trn/scale 1.037e-01, val/acc 9.281e-02, val/nll 2.323e+00
[2023-02-16 12:00:11] [Epoch    46/  200] trn/loss 2.320e+00, trn/lr 2.633e+00, trn/scale 1.036e-01, val/acc 1.007e-01, val/nll 2.337e+00
[2023-02-16 12:00:19] [Epoch    47/  200] trn/loss 2.321e+00, trn/lr 2.617e+00, trn/scale 1.035e-01, val/acc 9.856e-02, val/nll 2.320e+00
[2023-02-16 12:00:27] [Epoch    48/  200] trn/loss 2.322e+00, trn/lr 2.602e+00, trn/scale 1.035e-01, val/acc 9.978e-02, val/nll 2.317e+00
[2023-02-16 12:00:35] [Epoch    49/  200] trn/loss 2.318e+00, trn/lr 2.585e+00, trn/scale 1.034e-01, val/acc 9.823e-02, val/nll 2.312e+00
[2023-02-16 12:00:44] [Epoch    50/  200] trn/loss 2.321e+00, trn/lr 2.569e+00, trn/scale 1.033e-01, val/acc 9.856e-02, val/nll 2.335e+00
[2023-02-16 12:00:52] [Epoch    51/  200] trn/loss 2.320e+00, trn/lr 2.552e+00, trn/scale 1.033e-01, val/acc 1.044e-01, val/nll 2.320e+00
[2023-02-16 12:01:00] [Epoch    52/  200] trn/loss 2.320e+00, trn/lr 2.535e+00, trn/scale 1.032e-01, val/acc 9.823e-02, val/nll 2.313e+00
[2023-02-16 12:01:08] [Epoch    53/  200] trn/loss 2.319e+00, trn/lr 2.518e+00, trn/scale 1.032e-01, val/acc 9.856e-02, val/nll 2.332e+00
[2023-02-16 12:01:16] [Epoch    54/  200] trn/loss 2.318e+00, trn/lr 2.501e+00, trn/scale 1.032e-01, val/acc 9.978e-02, val/nll 2.314e+00
[2023-02-16 12:01:24] [Epoch    55/  200] trn/loss 2.318e+00, trn/lr 2.483e+00, trn/scale 1.032e-01, val/acc 1.081e-01, val/nll 2.312e+00
[2023-02-16 12:01:33] [Epoch    56/  200] trn/loss 2.319e+00, trn/lr 2.465e+00, trn/scale 1.031e-01, val/acc 1.044e-01, val/nll 2.316e+00
[2023-02-16 12:01:41] [Epoch    57/  200] trn/loss 2.319e+00, trn/lr 2.447e+00, trn/scale 1.031e-01, val/acc 9.978e-02, val/nll 2.319e+00
[2023-02-16 12:01:49] [Epoch    58/  200] trn/loss 2.319e+00, trn/lr 2.429e+00, trn/scale 1.031e-01, val/acc 9.945e-02, val/nll 2.313e+00
[2023-02-16 12:01:57] [Epoch    59/  200] trn/loss 2.318e+00, trn/lr 2.410e+00, trn/scale 1.031e-01, val/acc 1.081e-01, val/nll 2.314e+00
[2023-02-16 12:02:05] [Epoch    60/  200] trn/loss 2.315e+00, trn/lr 2.391e+00, trn/scale 1.031e-01, val/acc 9.281e-02, val/nll 2.325e+00
[2023-02-16 12:02:14] [Epoch    61/  200] trn/loss 2.317e+00, trn/lr 2.372e+00, trn/scale 1.031e-01, val/acc 9.281e-02, val/nll 2.321e+00
[2023-02-16 12:02:22] [Epoch    62/  200] trn/loss 2.319e+00, trn/lr 2.353e+00, trn/scale 1.031e-01, val/acc 1.044e-01, val/nll 2.312e+00
[2023-02-16 12:02:30] [Epoch    63/  200] trn/loss 2.319e+00, trn/lr 2.333e+00, trn/scale 1.031e-01, val/acc 9.945e-02, val/nll 2.309e+00
[2023-02-16 12:02:38] [Epoch    64/  200] trn/loss 2.317e+00, trn/lr 2.314e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.322e+00
[2023-02-16 12:02:46] [Epoch    65/  200] trn/loss 2.318e+00, trn/lr 2.294e+00, trn/scale 1.030e-01, val/acc 1.081e-01, val/nll 2.307e+00
[2023-02-16 12:02:55] [Epoch    66/  200] trn/loss 2.319e+00, trn/lr 2.274e+00, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.309e+00
[2023-02-16 12:03:03] [Epoch    67/  200] trn/loss 2.318e+00, trn/lr 2.253e+00, trn/scale 1.030e-01, val/acc 9.281e-02, val/nll 2.317e+00
[2023-02-16 12:03:11] [Epoch    68/  200] trn/loss 2.316e+00, trn/lr 2.233e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.314e+00
[2023-02-16 12:03:19] [Epoch    69/  200] trn/loss 2.318e+00, trn/lr 2.212e+00, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.311e+00
[2023-02-16 12:03:27] [Epoch    70/  200] trn/loss 2.317e+00, trn/lr 2.192e+00, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.313e+00
[2023-02-16 12:03:36] [Epoch    71/  200] trn/loss 2.318e+00, trn/lr 2.171e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.313e+00
[2023-02-16 12:03:44] [Epoch    72/  200] trn/loss 2.318e+00, trn/lr 2.149e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.322e+00
[2023-02-16 12:03:52] [Epoch    73/  200] trn/loss 2.319e+00, trn/lr 2.128e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.344e+00
[2023-02-16 12:04:00] [Epoch    74/  200] trn/loss 2.317e+00, trn/lr 2.107e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.330e+00
[2023-02-16 12:04:08] [Epoch    75/  200] trn/loss 2.316e+00, trn/lr 2.085e+00, trn/scale 1.030e-01, val/acc 1.081e-01, val/nll 2.316e+00
[2023-02-16 12:04:17] [Epoch    76/  200] trn/loss 2.316e+00, trn/lr 2.063e+00, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.314e+00
[2023-02-16 12:04:25] [Epoch    77/  200] trn/loss 2.315e+00, trn/lr 2.041e+00, trn/scale 1.030e-01, val/acc 1.081e-01, val/nll 2.310e+00
[2023-02-16 12:04:33] [Epoch    78/  200] trn/loss 2.316e+00, trn/lr 2.019e+00, trn/scale 1.030e-01, val/acc 1.081e-01, val/nll 2.309e+00
[2023-02-16 12:04:41] [Epoch    79/  200] trn/loss 2.316e+00, trn/lr 1.997e+00, trn/scale 1.030e-01, val/acc 9.281e-02, val/nll 2.318e+00
[2023-02-16 12:04:49] [Epoch    80/  200] trn/loss 2.314e+00, trn/lr 1.975e+00, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.317e+00
[2023-02-16 12:04:58] [Epoch    81/  200] trn/loss 2.314e+00, trn/lr 1.952e+00, trn/scale 1.030e-01, val/acc 9.945e-02, val/nll 2.328e+00
[2023-02-16 12:05:06] [Epoch    82/  200] trn/loss 2.315e+00, trn/lr 1.930e+00, trn/scale 1.030e-01, val/acc 9.945e-02, val/nll 2.315e+00
[2023-02-16 12:05:14] [Epoch    83/  200] trn/loss 2.314e+00, trn/lr 1.907e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.315e+00
[2023-02-16 12:05:22] [Epoch    84/  200] trn/loss 2.315e+00, trn/lr 1.885e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.311e+00
[2023-02-16 12:05:30] [Epoch    85/  200] trn/loss 2.315e+00, trn/lr 1.862e+00, trn/scale 1.030e-01, val/acc 9.945e-02, val/nll 2.315e+00
[2023-02-16 12:05:39] [Epoch    86/  200] trn/loss 2.314e+00, trn/lr 1.839e+00, trn/scale 1.030e-01, val/acc 9.945e-02, val/nll 2.316e+00
[2023-02-16 12:05:47] [Epoch    87/  200] trn/loss 2.315e+00, trn/lr 1.816e+00, trn/scale 1.030e-01, val/acc 9.281e-02, val/nll 2.311e+00
[2023-02-16 12:05:55] [Epoch    88/  200] trn/loss 2.315e+00, trn/lr 1.793e+00, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.313e+00
[2023-02-16 12:06:03] [Epoch    89/  200] trn/loss 2.314e+00, trn/lr 1.770e+00, trn/scale 1.030e-01, val/acc 1.044e-01, val/nll 2.310e+00
[2023-02-16 12:06:11] [Epoch    90/  200] trn/loss 2.313e+00, trn/lr 1.746e+00, trn/scale 1.030e-01, val/acc 9.281e-02, val/nll 2.307e+00
[2023-02-16 12:06:19] [Epoch    91/  200] trn/loss 2.313e+00, trn/lr 1.723e+00, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.308e+00
[2023-02-16 12:06:28] [Epoch    92/  200] trn/loss 2.312e+00, trn/lr 1.700e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.319e+00
[2023-02-16 12:06:36] [Epoch    93/  200] trn/loss 2.314e+00, trn/lr 1.676e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.311e+00
[2023-02-16 12:06:44] [Epoch    94/  200] trn/loss 2.312e+00, trn/lr 1.653e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.310e+00
[2023-02-16 12:06:52] [Epoch    95/  200] trn/loss 2.313e+00, trn/lr 1.630e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.317e+00
[2023-02-16 12:07:00] [Epoch    96/  200] trn/loss 2.313e+00, trn/lr 1.606e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.306e+00
[2023-02-16 12:07:08] [Epoch    97/  200] trn/loss 2.314e+00, trn/lr 1.582e+00, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.308e+00
[2023-02-16 12:07:17] [Epoch    98/  200] trn/loss 2.312e+00, trn/lr 1.559e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.306e+00
[2023-02-16 12:07:25] [Epoch    99/  200] trn/loss 2.313e+00, trn/lr 1.535e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.310e+00
[2023-02-16 12:07:33] [Epoch   100/  200] trn/loss 2.312e+00, trn/lr 1.512e+00, trn/scale 1.030e-01, val/acc 1.081e-01, val/nll 2.310e+00
[2023-02-16 12:07:41] [Epoch   101/  200] trn/loss 2.313e+00, trn/lr 1.488e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.314e+00
[2023-02-16 12:07:49] [Epoch   102/  200] trn/loss 2.312e+00, trn/lr 1.465e+00, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.308e+00
[2023-02-16 12:07:57] [Epoch   103/  200] trn/loss 2.311e+00, trn/lr 1.441e+00, trn/scale 1.030e-01, val/acc 9.281e-02, val/nll 2.315e+00
[2023-02-16 12:08:06] [Epoch   104/  200] trn/loss 2.313e+00, trn/lr 1.418e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.316e+00
[2023-02-16 12:08:14] [Epoch   105/  200] trn/loss 2.311e+00, trn/lr 1.394e+00, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.310e+00
[2023-02-16 12:08:22] [Epoch   106/  200] trn/loss 2.312e+00, trn/lr 1.371e+00, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.309e+00
[2023-02-16 12:08:30] [Epoch   107/  200] trn/loss 2.311e+00, trn/lr 1.347e+00, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.311e+00
[2023-02-16 12:08:38] [Epoch   108/  200] trn/loss 2.311e+00, trn/lr 1.324e+00, trn/scale 1.030e-01, val/acc 9.945e-02, val/nll 2.306e+00
[2023-02-16 12:08:47] [Epoch   109/  200] trn/loss 2.310e+00, trn/lr 1.300e+00, trn/scale 1.030e-01, val/acc 1.081e-01, val/nll 2.306e+00
[2023-02-16 12:08:55] [Epoch   110/  200] trn/loss 2.311e+00, trn/lr 1.277e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.316e+00
[2023-02-16 12:09:03] [Epoch   111/  200] trn/loss 2.311e+00, trn/lr 1.254e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.308e+00
[2023-02-16 12:09:11] [Epoch   112/  200] trn/loss 2.309e+00, trn/lr 1.231e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.312e+00
[2023-02-16 12:09:19] [Epoch   113/  200] trn/loss 2.310e+00, trn/lr 1.207e+00, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.318e+00
[2023-02-16 12:09:27] [Epoch   114/  200] trn/loss 2.311e+00, trn/lr 1.184e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.308e+00
[2023-02-16 12:09:36] [Epoch   115/  200] trn/loss 2.310e+00, trn/lr 1.161e+00, trn/scale 1.030e-01, val/acc 9.945e-02, val/nll 2.310e+00
[2023-02-16 12:09:44] [Epoch   116/  200] trn/loss 2.311e+00, trn/lr 1.138e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.304e+00
[2023-02-16 12:09:52] [Epoch   117/  200] trn/loss 2.309e+00, trn/lr 1.116e+00, trn/scale 1.030e-01, val/acc 9.281e-02, val/nll 2.312e+00
[2023-02-16 12:10:00] [Epoch   118/  200] trn/loss 2.309e+00, trn/lr 1.093e+00, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.315e+00
[2023-02-16 12:10:08] [Epoch   119/  200] trn/loss 2.309e+00, trn/lr 1.070e+00, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.309e+00
[2023-02-16 12:10:16] [Epoch   120/  200] trn/loss 2.309e+00, trn/lr 1.048e+00, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.313e+00
[2023-02-16 12:10:25] [Epoch   121/  200] trn/loss 2.309e+00, trn/lr 1.025e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.312e+00
[2023-02-16 12:10:33] [Epoch   122/  200] trn/loss 2.309e+00, trn/lr 1.003e+00, trn/scale 1.030e-01, val/acc 9.823e-02, val/nll 2.317e+00
[2023-02-16 12:10:41] [Epoch   123/  200] trn/loss 2.309e+00, trn/lr 9.809e-01, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.308e+00
[2023-02-16 12:10:49] [Epoch   124/  200] trn/loss 2.308e+00, trn/lr 9.589e-01, trn/scale 1.030e-01, val/acc 9.281e-02, val/nll 2.317e+00
[2023-02-16 12:10:57] [Epoch   125/  200] trn/loss 2.308e+00, trn/lr 9.370e-01, trn/scale 1.030e-01, val/acc 9.856e-02, val/nll 2.314e+00
[2023-02-16 12:11:06] [Epoch   126/  200] trn/loss 2.308e+00, trn/lr 9.152e-01, trn/scale 1.030e-01, val/acc 1.081e-01, val/nll 2.305e+00
[2023-02-16 12:11:14] [Epoch   127/  200] trn/loss 2.307e+00, trn/lr 8.936e-01, trn/scale 1.030e-01, val/acc 1.081e-01, val/nll 2.305e+00
[2023-02-16 12:11:22] [Epoch   128/  200] trn/loss 2.309e+00, trn/lr 8.721e-01, trn/scale 1.030e-01, val/acc 9.978e-02, val/nll 2.306e+00
[2023-02-16 12:11:30] [Epoch   129/  200] trn/loss 2.308e+00, trn/lr 8.508e-01, trn/scale 1.030e-01, val/acc 1.007e-01, val/nll 2.307e+00
